GameId,Season,Date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,Home_team,Away_team,hm_date_id
22100378,2021-22 Regular Season,12/8/2021,Robert Williams III,Jayson Tatum,Dennis Schroder,Al Horford,Marcus Smart,Ivica Zubac,Marcus Morris Sr.,Reggie Jackson,Terance Mann,Nicolas Batum,LAC,BOS,LAC-12-08-2021
22100379,2021-22 Regular Season,12/9/2021,Rudy Gobert,Royce O'Neale,Mike Conley,Bojan Bogdanovic,Donovan Mitchell,Joel Embiid,Tobias Harris,Seth Curry,Danny Green,Tyrese Maxey,PHI,UTA,PHI-12-09-2021
22100380,2021-22 Regular Season,12/9/2021,Anthony Davis,LeBron James,Russell Westbrook,Talen Horton-Tucker,Avery Bradley,Steven Adams,Tyus Jones,Jaren Jackson Jr.,Desmond Bane,De'Anthony Melton,MEM,LAL,MEM-12-09-2021
22100381,2021-22 Regular Season,12/9/2021,Nikola Jokic,Jeff Green,Will Barton,Monte Morris,Aaron Gordon,Jakob Poeltl,Dejounte Murray,Keita Bates-Diop,Doug McDermott,Derrick White,SAS,DEN,SAS-12-09-2021
22100382,2021-22 Regular Season,12/10/2021,Alex Len,Tyrese Haliburton,Terence Davis,De'Aaron Fox,Harrison Barnes,Vernon Carey Jr.,Cody Martin,Kelly Oubre Jr.,Miles Bridges,Gordon Hayward,CHA,SAC,CHA-12-10-2021
22100383,2021-22 Regular Season,12/10/2021,Kristaps Porzingis,Luka Doncic,Dorian Finney-Smith,Dwight Powell,Reggie Bullock,Myles Turner,Domantas Sabonis,Caris LeVert,Chris Duarte,Malcolm Brogdon,IND,DAL,IND-12-10-2021
22100384,2021-22 Regular Season,12/10/2021,LaMarcus Aldridge,DeAndre' Bembry,James Harden,Kevin Durant,Patty Mills,Clint Capela,John Collins,Kevin Huerter,Trae Young,Timothe Luwawu-Cabarrot,ATL,BKN,ATL-12-10-2021
22100385,2021-22 Regular Season,12/10/2021,Nerlens Noel,Julius Randle,RJ Barrett,Alec Burks,Evan Fournier,Chris Boucher,Scottie Barnes,Fred VanVleet,Pascal Siakam,Gary Trent Jr.,TOR,NYK,TOR-12-10-2021
22100386,2021-22 Regular Season,12/10/2021,Giannis Antetokounmpo,Khris Middleton,Grayson Allen,Bobby Portis,Jrue Holiday,Christian Wood,Armoni Brooks,Jae'Sean Tate,Eric Gordon,Garrison Mathews,HOU,MIL,HOU-12-10-2021
22100387,2021-22 Regular Season,12/10/2021,Jarrett Allen,Evan Mobley,Isaac Okoro,Lauri Markkanen,Darius Garland,Karl-Anthony Towns,Patrick Beverley,Taurean Prince,Jarred Vanderbilt,Anthony Edwards,MIN,CLE,MIN-12-10-2021
22100388,2021-22 Regular Season,12/10/2021,Isaiah Stewart,Killian Hayes,Jerami Grant,Cade Cunningham,Saddiq Bey,Jonas Valanciunas,Josh Hart,Herbert Jones,Brandon Ingram,Devonte' Graham,NOP,DET,NOP-12-10-2021
22100389,2021-22 Regular Season,12/10/2021,Dwight Howard,Talen Horton-Tucker,LeBron James,Russell Westbrook,Avery Bradley,Darius Bazley,Josh Giddey,Luguentz Dort,Shai Gilgeous-Alexander,Jeremiah Robinson-Earl,OKC,LAL,OKC-12-10-2021
22100390,2021-22 Regular Season,12/10/2021,Robert Williams III,Dennis Schroder,Marcus Smart,Jayson Tatum,Al Horford,JaVale McGee,Jae Crowder,Chris Paul,Mikal Bridges,Landry Shamet,PHX,BOS,PHX-12-10-2021
22100391,2021-22 Regular Season,12/11/2021,Mo Bamba,Gary Harris,Wendell Carter Jr.,Cole Anthony,Franz Wagner,Ivica Zubac,Marcus Morris Sr.,Terance Mann,Luke Kennard,Reggie Jackson,LAC,ORL,LAC-12-11-2021
22100392,2021-22 Regular Season,12/11/2021,Rudy Gobert,Mike Conley,Donovan Mitchell,Bojan Bogdanovic,Royce O'Neale,Daniel Gafford,Bradley Beal,Deni Avdija,Kentavious Caldwell-Pope,Spencer Dinwiddie,WAS,UTA,WAS-12-11-2021
22100393,2021-22 Regular Season,12/11/2021,Alex Len,De'Aaron Fox,Harrison Barnes,Tyrese Haliburton,Marvin Bagley III,Jarrett Allen,Lauri Markkanen,Evan Mobley,Darius Garland,Isaac Okoro,CLE,SAC,CLE-12-11-2021
22100394,2021-22 Regular Season,12/11/2021,Nikola Vucevic,Lonzo Ball,Alex Caruso,Troy Brown Jr.,Zach LaVine,Dewayne Dedmon,Kyle Lowry,Gabe Vincent,P.J. Tucker,Duncan Robinson,MIA,CHI,MIA-12-11-2021
22100395,2021-22 Regular Season,12/11/2021,Christian Wood,Daniel Theis,Jae'Sean Tate,D.J. Augustin,Garrison Mathews,Steven Adams,Kyle Anderson,Tyus Jones,Desmond Bane,Dillon Brooks,MEM,HOU,MEM-12-11-2021
22100396,2021-22 Regular Season,12/11/2021,Kevon Looney,Stephen Curry,Draymond Green,Andrew Wiggins,Jordan Poole,Joel Embiid,Seth Curry,Tobias Harris,Tyrese Maxey,Matisse Thybulle,PHI,GSW,PHI-12-11-2021
22100397,2021-22 Regular Season,12/11/2021,Nikola Jokic,Aaron Gordon,Davon Reed,Monte Morris,Jeff Green,Jakob Poeltl,Keldon Johnson,Derrick White,Dejounte Murray,Doug McDermott,SAS,DEN,SAS-12-11-2021
22100398,2021-22 Regular Season,12/12/2021,Bobby Portis,Giannis Antetokounmpo,Jrue Holiday,Khris Middleton,Grayson Allen,Nerlens Noel,Julius Randle,Evan Fournier,Derrick Rose,Quentin Grimes,NYK,MIL,NYK-12-12-2021
22100399,2021-22 Regular Season,12/12/2021,Patty Mills,DeAndre' Bembry,LaMarcus Aldridge,Kevin Durant,James Johnson,Isaiah Stewart,Saddiq Bey,Killian Hayes,Cade Cunningham,Hamidou Diallo,DET,BKN,DET-12-12-2021
22100400,2021-22 Regular Season,12/12/2021,Kristaps Porzingis,Dwight Powell,Jalen Brunson,Reggie Bullock,Dorian Finney-Smith,Jeremiah Robinson-Earl,Shai Gilgeous-Alexander,Luguentz Dort,Josh Giddey,Darius Bazley,OKC,DAL,OKC-12-12-2021
22100401,2021-22 Regular Season,12/12/2021,Jonas Valanciunas,Devonte' Graham,Brandon Ingram,Josh Hart,Herbert Jones,Jakob Poeltl,Keldon Johnson,Doug McDermott,Dejounte Murray,Derrick White,SAS,NOP,SAS-12-12-2021
22100402,2021-22 Regular Season,12/12/2021,Karl-Anthony Towns,D'Angelo Russell,Anthony Edwards,Patrick Beverley,Jarred Vanderbilt,Jusuf Nurkic,Nassir Little,Damian Lillard,Larry Nance Jr.,Norman Powell,POR,MIN,POR-12-12-2021
22100403,2021-22 Regular Season,12/12/2021,Mo Bamba,Wendell Carter Jr.,Franz Wagner,Cole Anthony,Gary Harris,Dwight Howard,LeBron James,Russell Westbrook,Talen Horton-Tucker,Avery Bradley,LAL,ORL,LAL-12-12-2021
22100404,2021-22 Regular Season,12/13/2021,Dewayne Dedmon,Gabe Vincent,Duncan Robinson,P.J. Tucker,Kyle Lowry,Jarrett Allen,Lauri Markkanen,Darius Garland,Evan Mobley,Isaac Okoro,CLE,MIA,CLE-12-13-2021
22100405,2021-22 Regular Season,12/13/2021,Kevon Looney,Draymond Green,Jordan Poole,Andrew Wiggins,Stephen Curry,Myles Turner,Chris Duarte,Domantas Sabonis,Malcolm Brogdon,Caris LeVert,IND,GSW,IND-12-13-2021
22100406,2021-22 Regular Season,12/13/2021,Alex Len,De'Aaron Fox,Harrison Barnes,Chimezie Metu,Tyrese Haliburton,Chris Boucher,Pascal Siakam,Scottie Barnes,Fred VanVleet,Gary Trent Jr.,TOR,SAC,TOR-12-13-2021
22100407,2021-22 Regular Season,12/13/2021,Christian Wood,Eric Gordon,Jae'Sean Tate,Armoni Brooks,Garrison Mathews,Clint Capela,Trae Young,Kevin Huerter,John Collins,Timothe Luwawu-Cabarrot,ATL,HOU,ATL-12-13-2021
22100408,2021-22 Regular Season,12/13/2021,Bobby Portis,Jrue Holiday,Giannis Antetokounmpo,Khris Middleton,Grayson Allen,Robert Williams III,Marcus Smart,Jaylen Brown,Jayson Tatum,Al Horford,BOS,MIL,BOS-12-13-2021
22100409,2021-22 Regular Season,12/13/2021,Andre Drummond,Tyrese Maxey,Furkan Korkmaz,Tobias Harris,Matisse Thybulle,Steven Adams,Desmond Bane,Tyus Jones,Jaren Jackson Jr.,Dillon Brooks,MEM,PHI,MEM-12-13-2021
22100410,2021-22 Regular Season,12/13/2021,Nick Richards,Terry Rozier,Miles Bridges,Cody Martin,Gordon Hayward,Kristaps Porzingis,Dwight Powell,Jalen Brunson,Dorian Finney-Smith,Reggie Bullock,DAL,CHA,DAL-12-13-2021
22100411,2021-22 Regular Season,12/13/2021,Daniel Gafford,Kentavious Caldwell-Pope,Deni Avdija,Bradley Beal,Spencer Dinwiddie,Nikola Jokic,Monte Morris,Aaron Gordon,Jeff Green,Davon Reed,DEN,WAS,DEN-12-13-2021
22100412,2021-22 Regular Season,12/13/2021,JaVale McGee,Chris Paul,Landry Shamet,Jae Crowder,Mikal Bridges,Ivica Zubac,Luke Kennard,Terance Mann,Reggie Jackson,Marcus Morris Sr.,LAC,PHX,LAC-12-13-2021
22100413,2021-22 Regular Season,12/14/2021,Chris Boucher,Pascal Siakam,Gary Trent Jr.,Fred VanVleet,Scottie Barnes,Kevin Durant,David Duke Jr.,Nic Claxton,Patty Mills,Blake Griffin,BKN,TOR,BKN-12-14-2021
22100414,2021-22 Regular Season,12/14/2021,Kevon Looney,Draymond Green,Andrew Wiggins,Stephen Curry,Jordan Poole,Nerlens Noel,Julius Randle,Evan Fournier,Derrick Rose,Alec Burks,NYK,GSW,NYK-12-14-2021
22100416,2021-22 Regular Season,12/14/2021,Deandre Ayton,Chris Paul,Jae Crowder,Landry Shamet,Mikal Bridges,Jusuf Nurkic,Larry Nance Jr.,Norman Powell,Damian Lillard,Nassir Little,POR,PHX,POR-12-14-2021
22100417,2021-22 Regular Season,12/15/2021,Daniel Theis,Jae'Sean Tate,Armoni Brooks,D.J. Augustin,Garrison Mathews,Jarrett Allen,Darius Garland,Lauri Markkanen,Dean Wade,Isaac Okoro,CLE,HOU,CLE-12-15-2021
22100418,2021-22 Regular Season,12/15/2021,Clint Capela,John Collins,Timothe Luwawu-Cabarrot,Trae Young,Kevin Huerter,Wendell Carter Jr.,Cole Anthony,Chuma Okeke,Franz Wagner,R.J. Hampton,ORL,ATL,ORL-12-15-2021
22100419,2021-22 Regular Season,12/15/2021,Dewayne Dedmon,Kyle Lowry,Gabe Vincent,P.J. Tucker,Duncan Robinson,Joel Embiid,Matisse Thybulle,Tobias Harris,Seth Curry,Tyrese Maxey,PHI,MIA,PHI-12-15-2021
22100420,2021-22 Regular Season,12/15/2021,Anthony Davis,Avery Bradley,LeBron James,Russell Westbrook,Wayne Ellington,Kristaps Porzingis,Dwight Powell,Reggie Bullock,Jalen Brunson,Dorian Finney-Smith,DAL,LAL,DAL-12-15-2021
22100421,2021-22 Regular Season,12/15/2021,Myles Turner,Malcolm Brogdon,Domantas Sabonis,Caris LeVert,Chris Duarte,Bobby Portis,Pat Connaughton,Jrue Holiday,Jordan Nwora,Grayson Allen,MIL,IND,MIL-12-15-2021
22100422,2021-22 Regular Season,12/15/2021,Jonas Valanciunas,Devonte' Graham,Brandon Ingram,Josh Hart,Herbert Jones,Derrick Favors,Josh Giddey,Shai Gilgeous-Alexander,Aaron Wiggins,Darius Bazley,OKC,NOP,OKC-12-15-2021
22100423,2021-22 Regular Season,12/15/2021,Mason Plumlee,Gordon Hayward,Cody Martin,Miles Bridges,Terry Rozier,Jakob Poeltl,Derrick White,Doug McDermott,Dejounte Murray,Keldon Johnson,SAS,CHA,SAS-12-15-2021
22100424,2021-22 Regular Season,12/15/2021,Karl-Anthony Towns,Jarred Vanderbilt,Patrick Beverley,Anthony Edwards,D'Angelo Russell,Nikola Jokic,Monte Morris,Jeff Green,Aaron Gordon,Will Barton,DEN,MIN,DEN-12-15-2021
22100425,2021-22 Regular Season,12/15/2021,Ivica Zubac,Marcus Morris Sr.,Luke Kennard,Reggie Jackson,Terance Mann,Rudy Gobert,Bojan Bogdanovic,Donovan Mitchell,Royce O'Neale,Mike Conley,UTA,LAC,UTA-12-15-2021
22100426,2021-22 Regular Season,12/15/2021,Steven Adams,Jaren Jackson Jr.,Desmond Bane,Dillon Brooks,Tyus Jones,Jusuf Nurkic,Damian Lillard,Norman Powell,Nassir Little,Larry Nance Jr.,POR,MEM,POR-12-15-2021
22100427,2021-22 Regular Season,12/15/2021,Daniel Gafford,Kentavious Caldwell-Pope,Bradley Beal,Kyle Kuzma,Spencer Dinwiddie,Alex Len,Tyrese Haliburton,Davion Mitchell,De'Aaron Fox,Harrison Barnes,SAC,WAS,SAC-12-15-2021
22100428,2021-22 Regular Season,12/16/2021,Isaiah Stewart,Cade Cunningham,Saddiq Bey,Hamidou Diallo,Killian Hayes,Myles Turner,Brad Wanamaker,Domantas Sabonis,Justin Holiday,Caris LeVert,IND,DET,IND-12-16-2021
22100429,2021-22 Regular Season,12/16/2021,Joel Embiid,Seth Curry,Shake Milton,Danny Green,Tobias Harris,Nic Claxton,Blake Griffin,Kevin Durant,Patty Mills,David Duke Jr.,BKN,PHI,BKN-12-16-2021
22100431,2021-22 Regular Season,12/16/2021,Nerlens Noel,Derrick Rose,Julius Randle,Alec Burks,Evan Fournier,Daniel Theis,Garrison Mathews,Armoni Brooks,Jae'Sean Tate,Eric Gordon,HOU,NYK,HOU-12-16-2021
22100432,2021-22 Regular Season,12/16/2021,Daniel Gafford,Kentavious Caldwell-Pope,Kyle Kuzma,Aaron Holiday,Bradley Beal,Deandre Ayton,Chris Paul,Mikal Bridges,Jae Crowder,Landry Shamet,PHX,WAS,PHX-12-16-2021
22100433,2021-22 Regular Season,12/17/2021,Dewayne Dedmon,Kyle Lowry,Duncan Robinson,P.J. Tucker,Gabe Vincent,Robin Lopez,Wendell Carter Jr.,Gary Harris,Chuma Okeke,Franz Wagner,ORL,MIA,ORL-12-17-2021
22100434,2021-22 Regular Season,12/17/2021,Nikola Jokic,Jeff Green,Will Barton,Aaron Gordon,Monte Morris,Clint Capela,John Collins,Timothe Luwawu-Cabarrot,Kevin Huerter,Trae Young,ATL,DEN,ATL-12-17-2021
22100435,2021-22 Regular Season,12/17/2021,Kevon Looney,Draymond Green,Andrew Wiggins,Moses Moody,Stephen Curry,Robert Williams III,Marcus Smart,Jaylen Brown,Jayson Tatum,Romeo Langford,BOS,GSW,BOS-12-17-2021
22100436,2021-22 Regular Season,12/17/2021,Anthony Davis,LeBron James,Kent Bazemore,Wayne Ellington,Russell Westbrook,Karl-Anthony Towns,D'Angelo Russell,Patrick Beverley,Malik Beasley,Jarred Vanderbilt,MIN,LAL,MIN-12-17-2021
22100437,2021-22 Regular Season,12/17/2021,Jakob Poeltl,Keldon Johnson,Doug McDermott,Derrick White,Dejounte Murray,Rudy Gobert,Mike Conley,Donovan Mitchell,Bojan Bogdanovic,Royce O'Neale,UTA,SAS,UTA-12-17-2021
22100438,2021-22 Regular Season,12/17/2021,DeMarcus Cousins,Grayson Allen,Jordan Nwora,Jrue Holiday,Pat Connaughton,Jonas Valanciunas,Brandon Ingram,Herbert Jones,Josh Hart,Devonte' Graham,NOP,MIL,NOP-12-17-2021
22100439,2021-22 Regular Season,12/17/2021,Mason Plumlee,Gordon Hayward,Terry Rozier,Miles Bridges,LaMelo Ball,Jusuf Nurkic,Damian Lillard,Norman Powell,Larry Nance Jr.,Nassir Little,POR,CHA,POR-12-17-2021
22100440,2021-22 Regular Season,12/17/2021,Jaren Jackson Jr.,Desmond Bane,Dillon Brooks,Steven Adams,Tyus Jones,Tristan Thompson,Chimezie Metu,Buddy Hield,Tyrese Haliburton,Harrison Barnes,SAC,MEM,SAC-12-17-2021
22100441,2021-22 Regular Season,12/18/2021,Christian Wood,Jae'Sean Tate,Eric Gordon,Josh Christopher,Garrison Mathews,Isaiah Stewart,Hamidou Diallo,Saddiq Bey,Cade Cunningham,Killian Hayes,DET,HOU,DET-12-18-2021
22100442,2021-22 Regular Season,12/18/2021,Robin Lopez,Franz Wagner,Chuma Okeke,Gary Harris,Mychal Mulder,Blake Griffin,Patty Mills,Cam Thomas,David Duke Jr.,Kessler Edwards,BKN,ORL,BKN-12-18-2021
22100443,2021-22 Regular Season,12/18/2021,Kevon Looney,Juan Toscano-Anderson,Jonathan Kuminga,Damion Lee,Chris Chiozza,Chris Boucher,Gary Trent Jr.,OG Anunoby,Fred VanVleet,Scottie Barnes,TOR,GSW,TOR-12-18-2021
22100444,2021-22 Regular Season,12/18/2021,Ivica Zubac,Justise Winslow,Reggie Jackson,Luke Kennard,Terance Mann,Jeremiah Robinson-Earl,Josh Giddey,Aaron Wiggins,Shai Gilgeous-Alexander,Luguentz Dort,OKC,LAC,OKC-12-18-2021
22100445,2021-22 Regular Season,12/18/2021,Nerlens Noel,Kemba Walker,Julius Randle,Alec Burks,Evan Fournier,Robert Williams III,Marcus Smart,Jayson Tatum,Aaron Nesmith,Jaylen Brown,BOS,NYK,BOS-12-18-2021
22100446,2021-22 Regular Season,12/18/2021,Jarrett Allen,Darius Garland,Lauri Markkanen,Dean Wade,Lamar Stevens,DeMarcus Cousins,Jordan Nwora,George Hill,Javonte Smart,Sandro Mamukelashvili,MIL,CLE,MIL-12-18-2021
22100447,2021-22 Regular Season,12/18/2021,Daniel Gafford,Spencer Dinwiddie,Kentavious Caldwell-Pope,Bradley Beal,Kyle Kuzma,Rudy Gobert,Royce O'Neale,Donovan Mitchell,Joe Ingles,Bojan Bogdanovic,UTA,WAS,UTA-12-18-2021
22100448,2021-22 Regular Season,12/19/2021,DeAndre Jordan,Isaiah Thomas,Russell Westbrook,LeBron James,Wayne Ellington,Nikola Vucevic,Lonzo Ball,Javonte Green,DeMar DeRozan,Alex Caruso,CHI,LAL,CHI-12-19-2021
22100449,2021-22 Regular Season,12/19/2021,Dewayne Dedmon,Gabe Vincent,Kyle Lowry,Duncan Robinson,P.J. Tucker,Isaiah Stewart,Killian Hayes,Hamidou Diallo,Cade Cunningham,Saddiq Bey,DET,MIA,DET-12-19-2021
22100450,2021-22 Regular Season,12/19/2021,Jusuf Nurkic,Damian Lillard,Norman Powell,Nassir Little,Larry Nance Jr.,Steven Adams,Tyus Jones,Dillon Brooks,Jaren Jackson Jr.,Desmond Bane,MEM,POR,MEM-12-19-2021
22100451,2021-22 Regular Season,12/19/2021,Jakob Poeltl,Dejounte Murray,Devin Vassell,Keldon Johnson,Derrick White,Tristan Thompson,Tyrese Haliburton,Chimezie Metu,Buddy Hield,Harrison Barnes,SAC,SAS,SAC-12-19-2021
22100455,2021-22 Regular Season,12/19/2021,Kristaps Porzingis,Dorian Finney-Smith,Jalen Brunson,Tim Hardaway Jr.,Dwight Powell,Karl-Anthony Towns,Patrick Beverley,D'Angelo Russell,Malik Beasley,Jarred Vanderbilt,MIN,DAL,MIN-12-19-2021
22100456,2021-22 Regular Season,12/19/2021,Mason Plumlee,LaMelo Ball,Gordon Hayward,Terry Rozier,Miles Bridges,Deandre Ayton,Mikal Bridges,Jae Crowder,Devin Booker,Chris Paul,PHX,CHA,PHX-12-19-2021
22100457,2021-22 Regular Season,12/20/2021,Joel Embiid,Tobias Harris,Danny Green,Matisse Thybulle,Seth Curry,Enes Freedom,Marcus Smart,Dennis Schroder,Jayson Tatum,Jaylen Brown,BOS,PHI,BOS-12-20-2021
22100459,2021-22 Regular Season,12/20/2021,Christian Wood,Jae'Sean Tate,Eric Gordon,Garrison Mathews,Armoni Brooks,Nikola Vucevic,Javonte Green,Lonzo Ball,DeMar DeRozan,Alex Caruso,CHI,HOU,CHI-12-20-2021
22100460,2021-22 Regular Season,12/20/2021,Derrick Favors,Jeremiah Robinson-Earl,Josh Giddey,Luguentz Dort,Shai Gilgeous-Alexander,Steven Adams,Ja Morant,Jaren Jackson Jr.,Dillon Brooks,Desmond Bane,MEM,OKC,MEM-12-20-2021
22100461,2021-22 Regular Season,12/20/2021,Mason Plumlee,Terry Rozier,Miles Bridges,Kelly Oubre Jr.,LaMelo Ball,Rudy Gobert,Bojan Bogdanovic,Donovan Mitchell,Mike Conley,Royce O'Neale,UTA,CHA,UTA-12-20-2021
22100462,2021-22 Regular Season,12/20/2021,Tristan Thompson,Tyrese Haliburton,Chimezie Metu,Buddy Hield,Harrison Barnes,Kevon Looney,Jonathan Kuminga,Draymond Green,Damion Lee,Stephen Curry,GSW,SAC,GSW-12-20-2021
22100463,2021-22 Regular Season,12/20/2021,Jakob Poeltl,Keldon Johnson,Dejounte Murray,Doug McDermott,Derrick White,Ivica Zubac,Paul George,Reggie Jackson,Luke Kennard,Terance Mann,LAC,SAS,LAC-12-20-2021
22100465,2021-22 Regular Season,12/21/2021,Myles Turner,Domantas Sabonis,Justin Holiday,Caris LeVert,Malcolm Brogdon,Dewayne Dedmon,Gabe Vincent,Duncan Robinson,Kyle Lowry,Max Strus,MIA,IND,MIA-12-21-2021
22100466,2021-22 Regular Season,12/21/2021,Isaiah Stewart,Cory Joseph,Hamidou Diallo,Cade Cunningham,Saddiq Bey,Nerlens Noel,Julius Randle,Kemba Walker,Evan Fournier,Alec Burks,NYK,DET,NYK-12-21-2021
22100467,2021-22 Regular Season,12/21/2021,Jusuf Nurkic,Norman Powell,Larry Nance Jr.,Damian Lillard,Tony Snell,Jonas Valanciunas,Devonte' Graham,Josh Hart,Brandon Ingram,Herbert Jones,NOP,POR,NOP-12-21-2021
22100468,2021-22 Regular Season,12/21/2021,Karl-Anthony Towns,D'Angelo Russell,Jaden McDaniels,Leandro Bolmaro,Malik Beasley,Dwight Powell,Jalen Brunson,Sterling Brown,Dorian Finney-Smith,Frank Ntilikina,DAL,MIN,DAL-12-21-2021
22100469,2021-22 Regular Season,12/21/2021,Deandre Ayton,Mikal Bridges,Devin Booker,Chris Paul,Jae Crowder,DeAndre Jordan,Russell Westbrook,Talen Horton-Tucker,Wayne Ellington,LeBron James,LAL,PHX,LAL-12-21-2021
22100470,2021-22 Regular Season,12/22/2021,Robin Lopez,Gary Harris,Franz Wagner,Chuma Okeke,Hassani Gravett,John Collins,Skylar Mays,Delon Wright,Gorgui Dieng,Cam Reddish,ATL,ORL,ATL-12-22-2021
22100471,2021-22 Regular Season,12/22/2021,Tacko Fall,Ricky Rubio,Lauri Markkanen,Darius Garland,Dean Wade,Robert Williams III,Jaylen Brown,Marcus Smart,Romeo Langford,Jayson Tatum,BOS,CLE,BOS-12-22-2021
22100473,2021-22 Regular Season,12/22/2021,Christian Wood,Armoni Brooks,Jae'Sean Tate,Garrison Mathews,Eric Gordon,DeMarcus Cousins,Jrue Holiday,Khris Middleton,Jordan Nwora,Pat Connaughton,MIL,HOU,MIL-12-22-2021
22100474,2021-22 Regular Season,12/22/2021,Nikola Jokic,Will Barton,Jeff Green,Monte Morris,Aaron Gordon,Derrick Favors,Josh Giddey,Luguentz Dort,Shai Gilgeous-Alexander,Jeremiah Robinson-Earl,OKC,DEN,OKC-12-22-2021
22100475,2021-22 Regular Season,12/22/2021,Ivica Zubac,Paul George,Terance Mann,Eric Bledsoe,Nicolas Batum,Richaun Holmes,Chimezie Metu,Buddy Hield,Tyrese Haliburton,Harrison Barnes,SAC,LAC,SAC-12-22-2021
22100476,2021-22 Regular Season,12/23/2021,Christian Wood,Garrison Mathews,Eric Gordon,Jalen Green,Jae'Sean Tate,Myles Turner,Caris LeVert,Chris Duarte,Oshae Brissett,Justin Holiday,IND,HOU,IND-12-23-2021
22100477,2021-22 Regular Season,12/23/2021,Willy Hernangomez,Brandon Ingram,Herbert Jones,Josh Hart,Devonte' Graham,Wendell Carter Jr.,Franz Wagner,Chuma Okeke,Gary Harris,Cole Anthony,ORL,NOP,ORL-12-23-2021
22100478,2021-22 Regular Season,12/23/2021,Onyeka Okongwu,John Collins,Cam Reddish,Skylar Mays,Delon Wright,Joel Embiid,Furkan Korkmaz,Seth Curry,Matisse Thybulle,Tobias Harris,PHI,ATL,PHI-12-23-2021
22100479,2021-22 Regular Season,12/23/2021,Trey Lyles,Hamidou Diallo,Frank Jackson,Saddiq Bey,Cory Joseph,Dewayne Dedmon,Duncan Robinson,Gabe Vincent,Kyle Lowry,Max Strus,MIA,DET,MIA-12-23-2021
22100480,2021-22 Regular Season,12/23/2021,Daniel Gafford,Aaron Holiday,Corey Kispert,Kyle Kuzma,Spencer Dinwiddie,Mitchell Robinson,Kemba Walker,Alec Burks,Evan Fournier,Julius Randle,NYK,WAS,NYK-12-23-2021
22100481,2021-22 Regular Season,12/23/2021,DeMarcus Cousins,Pat Connaughton,Khris Middleton,Jordan Nwora,Jrue Holiday,Dwight Powell,Sterling Brown,Frank Ntilikina,Jalen Brunson,Dorian Finney-Smith,DAL,MIL,DAL-12-23-2021
22100482,2021-22 Regular Season,12/23/2021,Mason Plumlee,LaMelo Ball,Gordon Hayward,Terry Rozier,Miles Bridges,Nikola Jokic,Vlatko Cancar,Will Barton,Jeff Green,Monte Morris,DEN,CHA,DEN-12-23-2021
22100483,2021-22 Regular Season,12/23/2021,Jeremiah Robinson-Earl,Josh Giddey,Shai Gilgeous-Alexander,Aaron Wiggins,Luguentz Dort,Deandre Ayton,Chris Paul,Devin Booker,Jae Crowder,Mikal Bridges,PHX,OKC,PHX-12-23-2021
22100484,2021-22 Regular Season,12/23/2021,Naz Reid,Jake Layman,D'Angelo Russell,Jaden McDaniels,Malik Beasley,Rudy Gobert,Bojan Bogdanovic,Royce O'Neale,Mike Conley,Donovan Mitchell,UTA,MIN,UTA-12-23-2021
22100485,2021-22 Regular Season,12/23/2021,Steven Adams,Ja Morant,Dillon Brooks,Jaren Jackson Jr.,Desmond Bane,Kevon Looney,Otto Porter Jr.,Gary Payton II,Stephen Curry,Draymond Green,GSW,MEM,GSW-12-23-2021
22100487,2021-22 Regular Season,12/23/2021,Jakob Poeltl,Keldon Johnson,Doug McDermott,Dejounte Murray,Derrick White,Dwight Howard,Russell Westbrook,Talen Horton-Tucker,LeBron James,Wayne Ellington,LAL,SAS,LAL-12-23-2021
22100488,2021-22 Regular Season,12/25/2021,Clint Capela,Cam Reddish,Bogdan Bogdanovic,John Collins,Delon Wright,Mitchell Robinson,Kemba Walker,Evan Fournier,RJ Barrett,Julius Randle,NYK,ATL,NYK-12-25-2021
22100489,2021-22 Regular Season,12/25/2021,Robert Williams III,Marcus Smart,Romeo Langford,Jaylen Brown,Jayson Tatum,DeMarcus Cousins,Giannis Antetokounmpo,Khris Middleton,Jrue Holiday,Grayson Allen,MIL,BOS,MIL-12-25-2021
22100490,2021-22 Regular Season,12/25/2021,Kevon Looney,Gary Payton II,Draymond Green,Stephen Curry,Otto Porter Jr.,Deandre Ayton,Jae Crowder,Mikal Bridges,Chris Paul,Devin Booker,PHX,GSW,PHX-12-25-2021
22100491,2021-22 Regular Season,12/25/2021,Nic Claxton,Bruce Brown,James Harden,DeAndre' Bembry,Patty Mills,Dwight Howard,Wayne Ellington,LeBron James,Russell Westbrook,Talen Horton-Tucker,LAL,BKN,LAL-12-25-2021
22100492,2021-22 Regular Season,12/25/2021,Kristaps Porzingis,Dwight Powell,Frank Ntilikina,Jalen Brunson,Sterling Brown,Rudy Gobert,Mike Conley,Donovan Mitchell,Bojan Bogdanovic,Royce O'Neale,UTA,DAL,UTA-12-25-2021
22100493,2021-22 Regular Season,12/26/2021,Wendell Carter Jr.,Hassani Gravett,Franz Wagner,Gary Harris,Admiral Schofield,Omer Yurtseven,Max Strus,Duncan Robinson,Gabe Vincent,Jimmy Butler,MIA,ORL,MIA-12-26-2021
